Distance,Angle,Velocity
0.464844,-20.568,-0.273438
0.464844,-20.568,-0.273438
0.464844,-20.568,-0.273438
0.480469,-22.1828,-0.3125
0.480469,-22.1828,-0.3125
0.480469,-22.1828,-0.3125
0.480469,-22.1828,-0.3125
0.480469,-22.1828,-0.3125
0.480469,-22.1828,-0.3125
0.492188,-22.0771,-0.3125
0.492188,-22.0771,-0.3125
0.492188,-22.0771,-0.3125
0.492188,-22.0771,-0.3125
0.492188,-22.0771,-0.3125
0.492188,-22.0771,-0.3125
0.496094,-21.4445,-0.3125
0.496094,-21.4445,-0.3125
0.496094,-21.4445,-0.3125
0.496094,-21.4445,-0.3125
0.496094,-21.4445,-0.3125
0.496094,-21.4445,-0.3125
0.496094,-21.4445,-0.3125
0.457031,-20.193,-0.3125
0.457031,-20.193,-0.3125
0.457031,-20.193,-0.3125
0.457031,-20.193,-0.3125
0.457031,-20.193,-0.3125
0.457031,-20.193,-0.3125
0.476562,-20.3664,-0.3125
0.476562,-20.3664,-0.3125
0.476562,-20.3664,-0.3125
0.476562,-20.3664,-0.3125
0.476562,-20.3664,-0.3125
0.476562,-20.3664,-0.3125
0.484375,-20.54,-0.3125
0.484375,-20.54,-0.3125
0.484375,-20.54,-0.3125
0.484375,-20.54,-0.3125
0.484375,-20.54,-0.3125
0.484375,-20.54,-0.3125
0.484375,-20.54,-0.3125
0.449219,-20.208,-0.3125
0.449219,-20.208,-0.3125
0.449219,-20.208,-0.3125
0.449219,-20.208,-0.3125
0.449219,-20.208,-0.3125
0.449219,-20.208,-0.3125
0.417969,-20.3235,-0.273438
0.417969,-20.3235,-0.273438
0.417969,-20.3235,-0.273438
0.417969,-20.3235,-0.273438
0.417969,-20.3235,-0.273438
0.417969,-20.3235,-0.273438
0.390625,-19.5331,-0.234375
0.390625,-19.5331,-0.234375
0.390625,-19.5331,-0.234375
0.390625,-19.5331,-0.234375
0.390625,-19.5331,-0.234375
0.390625,-19.5331,-0.234375
0.378906,-19.5609,-0.195312
0.378906,-19.5609,-0.195312
0.378906,-19.5609,-0.195312
0.378906,-19.5609,-0.195312
0.378906,-19.5609,-0.195312
0.378906,-19.5609,-0.195312
0.378906,-19.5609,-0.195312
0.367188,-19.3124,-0.195312
0.367188,-19.3124,-0.195312
0.367188,-19.3124,-0.195312
0.367188,-19.3124,-0.195312
0.367188,-19.3124,-0.195312
0.367188,-19.3124,-0.195312
0.359375,-19.3754,-0.195312
0.359375,-19.3754,-0.195312
0.359375,-19.3754,-0.195312
0.359375,-19.3754,-0.195312
0.359375,-19.3754,-0.195312
0.359375,-19.3754,-0.195312
0.351562,-20.7866,-0.195312
0.351562,-20.7866,-0.195312
0.351562,-20.7866,-0.195312
0.351562,-20.7866,-0.195312
0.351562,-20.7866,-0.195312
0.351562,-20.7866,-0.195312
0.34375,-19.3865,-0.117188
0.34375,-19.3865,-0.117188
0.34375,-19.3865,-0.117188
0.34375,-19.3865,-0.117188
0.34375,-19.3865,-0.117188
0.34375,-19.3865,-0.117188
0.34375,-19.3865,-0.117188
0.339844,-19.6537,-0.078125
0.339844,-19.6537,-0.078125
0.339844,-19.6537,-0.078125
0.339844,-19.6537,-0.078125
0.339844,-19.6537,-0.078125
0.339844,-19.6537,-0.078125
0.335938,-19.3032,-0.0390625
0.335938,-19.3032,-0.0390625
0.335938,-19.3032,-0.0390625
0.335938,-19.3032,-0.0390625
0.335938,-19.3032,-0.0390625
0.335938,-19.3032,-0.0390625
0.328125,-18.9811,0.0
0.328125,-18.9811,0.0
0.328125,-18.9811,0.0
0.328125,-18.9811,0.0
0.328125,-18.9811,0.0
0.328125,-18.9811,0.0
0.324219,-18.6947,0.0
0.324219,-18.6947,0.0
0.324219,-18.6947,0.0
0.324219,-18.6947,0.0
0.324219,-18.6947,0.0
0.324219,-18.6947,0.0
0.324219,-18.6947,0.0
0.320312,-18.3978,0.0
0.320312,-18.3978,0.0
0.320312,-18.3978,0.0
0.320312,-18.3978,0.0
0.320312,-18.3978,0.0
0.320312,-18.3978,0.0
0.328125,-17.969,0.0
0.328125,-17.969,0.0
0.328125,-17.969,0.0
0.328125,-17.969,0.0
0.328125,-17.969,0.0
0.328125,-17.969,0.0
0.335938,-17.5339,0.0
0.335938,-17.5339,0.0
0.335938,-17.5339,0.0
0.335938,-17.5339,0.0
0.335938,-17.5339,0.0
0.335938,-17.5339,0.0
0.34375,-17.1547,0.0
0.34375,-17.1547,0.0
0.34375,-17.1547,0.0
0.34375,-17.1547,0.0
0.34375,-17.1547,0.0
0.34375,-17.1547,0.0
0.34375,-17.1547,0.0
0.347656,-16.8238,0.0
0.347656,-16.8238,0.0
0.347656,-16.8238,0.0
0.347656,-16.8238,0.0
0.347656,-16.8238,0.0
0.347656,-16.8238,0.0
0.355469,-16.5335,0.0
0.355469,-16.5335,0.0
0.355469,-16.5335,0.0
0.355469,-16.5335,0.0
0.355469,-16.5335,0.0
0.355469,-16.5335,0.0
0.363281,-16.2528,0.0
0.363281,-16.2528,0.0
0.363281,-16.2528,0.0
0.363281,-16.2528,0.0
0.363281,-16.2528,0.0
0.363281,-16.2528,0.0
0.367188,-15.9798,0.0
0.367188,-15.9798,0.0
0.367188,-15.9798,0.0
0.367188,-15.9798,0.0
0.367188,-15.9798,0.0
0.367188,-15.9798,0.0
0.367188,-15.9798,0.0
0.371094,-15.7308,0.0
0.371094,-15.7308,0.0
0.371094,-15.7308,0.0
0.371094,-15.7308,0.0
0.371094,-15.7308,0.0
0.371094,-15.7308,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.378906,-15.4984,0.0
0.289062,-27.973,0.351562
0.289062,-27.973,0.351562
0.289062,-27.973,0.351562
0.289062,-27.973,0.351562
0.289062,-27.973,0.351562
0.289062,-27.973,0.351562
0.289062,-27.6705,0.351562
0.289062,-27.6705,0.351562
0.289062,-27.6705,0.351562
0.289062,-27.6705,0.351562
0.289062,-27.6705,0.351562
0.289062,-27.6705,0.351562
0.285156,-25.3664,0.351562
0.285156,-25.3664,0.351562
0.285156,-25.3664,0.351562
0.285156,-25.3664,0.351562
0.285156,-25.3664,0.351562
0.285156,-25.3664,0.351562
0.285156,-25.0032,0.351562
0.285156,-25.0032,0.351562
0.285156,-25.0032,0.351562
0.285156,-25.0032,0.351562
0.285156,-25.0032,0.351562
0.285156,-25.0032,0.351562
0.285156,-25.0032,0.351562
0.332031,-24.1035,0.351562
0.332031,-24.1035,0.351562
0.332031,-24.1035,0.351562
0.332031,-24.1035,0.351562
0.332031,-24.1035,0.351562
0.332031,-24.1035,0.351562
0.359375,-21.2624,0.3125
0.359375,-21.2624,0.3125
0.359375,-21.2624,0.3125
0.359375,-21.2624,0.3125
0.375,-17.0339,0.3125
0.375,-17.0339,0.3125
0.375,-17.0339,0.3125
0.375,-17.0339,0.3125
0.375,-17.0339,0.3125
0.375,-17.0339,0.3125
0.402344,-17.2187,0.3125
0.402344,-17.2187,0.3125
0.402344,-17.2187,0.3125
0.402344,-17.2187,0.3125
0.402344,-17.2187,0.3125
0.371094,-20.1595,0.3125
0.371094,-20.1595,0.3125
0.371094,-20.1595,0.3125
0.371094,-20.1595,0.3125
0.371094,-20.1595,0.3125
0.371094,-20.1595,0.3125
0.398438,-18.933,0.3125
0.398438,-18.933,0.3125
0.398438,-18.933,0.3125
0.398438,-18.933,0.3125
0.398438,-18.933,0.3125
0.398438,-18.933,0.3125
0.421875,-20.0571,0.3125
0.421875,-20.0571,0.3125
0.421875,-20.0571,0.3125
0.421875,-20.0571,0.3125
0.421875,-20.0571,0.3125
0.421875,-20.0571,0.3125
0.4375,-20.3366,0.273438
0.4375,-20.3366,0.273438
0.4375,-20.3366,0.273438
0.4375,-20.3366,0.273438
0.4375,-20.3366,0.273438
0.4375,-20.3366,0.273438
0.4375,-20.3366,0.273438
0.445312,-20.3142,0.234375
0.445312,-20.3142,0.234375
0.445312,-20.3142,0.234375
0.445312,-20.3142,0.234375
0.445312,-20.3142,0.234375
0.445312,-20.3142,0.234375
0.460938,-19.1624,0.234375
0.460938,-19.1624,0.234375
0.460938,-19.1624,0.234375
0.460938,-19.1624,0.234375
0.460938,-19.1624,0.234375
0.460938,-19.1624,0.234375
0.441406,-19.9287,0.195312
0.441406,-19.9287,0.195312
0.441406,-19.9287,0.195312
0.441406,-19.9287,0.195312
0.441406,-19.9287,0.195312
0.441406,-19.9287,0.195312
0.441406,-21.0693,0.15625
0.441406,-21.0693,0.15625
0.441406,-21.0693,0.15625
0.441406,-21.0693,0.15625
0.441406,-21.0693,0.15625
0.441406,-21.0693,0.15625
0.441406,-21.0693,0.15625
0.445312,-21.546,0.117188
0.445312,-21.546,0.117188
0.445312,-21.546,0.117188
0.445312,-21.546,0.117188
0.445312,-21.546,0.117188
0.445312,-21.546,0.117188
0.445312,-21.8565,0.117188
0.445312,-21.8565,0.117188
0.445312,-21.8565,0.117188
0.445312,-21.8565,0.117188
0.445312,-21.8565,0.117188
0.445312,-21.8565,0.117188
0.445312,-22.1602,0.078125
0.445312,-22.1602,0.078125
0.445312,-22.1602,0.078125
0.445312,-22.1602,0.078125
0.445312,-22.1602,0.078125
0.445312,-22.1602,0.078125
0.449219,-22.438,0.078125
0.449219,-22.438,0.078125
0.449219,-22.438,0.078125
0.449219,-22.438,0.078125
0.449219,-22.438,0.078125
0.449219,-22.438,0.078125
0.449219,-22.438,0.078125
0.449219,-22.7353,0.0390625
0.449219,-22.7353,0.0390625
0.449219,-22.7353,0.0390625
0.449219,-22.7353,0.0390625
0.449219,-22.7353,0.0390625
0.449219,-22.7353,0.0390625
0.449219,-22.7543,0.0390625
0.449219,-22.7543,0.0390625
0.449219,-22.7543,0.0390625
0.449219,-22.7543,0.0390625
0.449219,-22.7543,0.0390625
0.449219,-22.7543,0.0390625
0.453125,-21.881,0.0
0.453125,-21.881,0.0
0.453125,-21.881,0.0
0.453125,-21.881,0.0
0.453125,-21.881,0.0
0.453125,-21.881,0.0
0.457031,-21.817,0.0
0.457031,-21.817,0.0
0.457031,-21.817,0.0
0.457031,-21.817,0.0
0.457031,-21.817,0.0
0.457031,-21.817,0.0
0.457031,-21.817,0.0
0.460938,-21.7417,-0.078125
0.460938,-21.7417,-0.078125
0.460938,-21.7417,-0.078125
0.460938,-21.7417,-0.078125
0.460938,-21.7417,-0.078125
0.460938,-21.7417,-0.078125
0.460938,-21.8264,-0.0390625
0.460938,-21.8264,-0.0390625
0.460938,-21.8264,-0.0390625
0.460938,-21.8264,-0.0390625
0.460938,-21.8264,-0.0390625
0.460938,-21.8264,-0.0390625
0.453125,-21.8019,0.0
0.453125,-21.8019,0.0
0.453125,-21.8019,0.0
0.453125,-21.8019,0.0
0.453125,-21.8019,0.0
0.453125,-21.8019,0.0
0.457031,-21.2643,-0.0390625
0.457031,-21.2643,-0.0390625
0.457031,-21.2643,-0.0390625
0.457031,-21.2643,-0.0390625
0.457031,-21.2643,-0.0390625
0.457031,-21.2643,-0.0390625
0.457031,-21.2643,-0.0390625
0.457031,-20.9625,-0.078125
0.457031,-20.9625,-0.078125
0.457031,-20.9625,-0.078125
0.457031,-20.9625,-0.078125
0.457031,-20.9625,-0.078125
0.457031,-20.9625,-0.078125
0.464844,-20.4093,-0.117188
0.464844,-20.4093,-0.117188
0.464844,-20.4093,-0.117188
0.464844,-20.4093,-0.117188
0.464844,-20.4093,-0.117188
0.464844,-20.4093,-0.117188
0.46875,-19.4533,-0.15625
0.46875,-19.4533,-0.15625
0.46875,-19.4533,-0.15625
0.46875,-19.4533,-0.15625
0.46875,-19.4533,-0.15625
0.46875,-19.4533,-0.15625
0.453125,-19.5479,-0.195312
0.453125,-19.5479,-0.195312
0.453125,-19.5479,-0.195312
0.453125,-19.5479,-0.195312
0.453125,-19.5479,-0.195312
0.453125,-19.5479,-0.195312
0.453125,-19.5479,-0.195312
0.457031,-19.305,-0.195312
0.457031,-19.305,-0.195312
0.457031,-19.305,-0.195312
0.457031,-19.305,-0.195312
0.457031,-19.305,-0.195312
0.457031,-19.305,-0.195312
0.472656,-19.1772,-0.234375
0.472656,-19.1772,-0.234375
0.472656,-19.1772,-0.234375
0.472656,-19.1772,-0.234375
0.472656,-19.1772,-0.234375
0.472656,-19.1772,-0.234375
0.457031,-18.8388,-0.195312
0.457031,-18.8388,-0.195312
0.457031,-18.8388,-0.195312
0.457031,-18.8388,-0.195312
0.457031,-18.8388,-0.195312
0.457031,-18.8388,-0.195312
0.460938,-18.7021,-0.195312
0.460938,-18.7021,-0.195312
0.460938,-18.7021,-0.195312
0.460938,-18.7021,-0.195312
0.460938,-18.7021,-0.195312
0.460938,-18.7021,-0.195312
0.460938,-18.7021,-0.195312
0.472656,-18.5471,-0.234375
0.472656,-18.5471,-0.234375
0.472656,-18.5471,-0.234375
0.472656,-18.5471,-0.234375
0.472656,-18.5471,-0.234375
0.472656,-18.5471,-0.234375
0.484375,-18.9404,-0.234375
0.484375,-18.9404,-0.234375
0.484375,-18.9404,-0.234375
0.484375,-18.9404,-0.234375
0.484375,-18.9404,-0.234375
0.484375,-18.9404,-0.234375
0.492188,-16.9425,-0.273438
0.492188,-16.9425,-0.273438
0.492188,-16.9425,-0.273438
0.492188,-16.9425,-0.273438
0.492188,-16.9425,-0.273438
0.492188,-16.9425,-0.273438
0.472656,-16.8146,-0.234375
0.472656,-16.8146,-0.234375
0.472656,-16.8146,-0.234375
0.472656,-16.8146,-0.234375
0.472656,-16.8146,-0.234375
0.472656,-16.8146,-0.234375
0.472656,-16.8146,-0.234375
0.453125,-16.7708,-0.195312
0.453125,-16.7708,-0.195312
0.453125,-16.7708,-0.195312
0.453125,-16.7708,-0.195312
0.453125,-16.7708,-0.195312
0.453125,-16.7708,-0.195312
0.4375,-17.8036,-0.195312
0.4375,-17.8036,-0.195312
0.4375,-17.8036,-0.195312
0.4375,-17.8036,-0.195312
0.4375,-17.8036,-0.195312
0.4375,-17.8036,-0.195312
0.421875,-18.0333,-0.195312
0.421875,-18.0333,-0.195312
0.421875,-18.0333,-0.195312
0.421875,-18.0333,-0.195312
0.421875,-18.0333,-0.195312
0.421875,-18.0333,-0.195312
0.429688,-18.1327,-0.234375
0.429688,-18.1327,-0.234375
0.429688,-18.1327,-0.234375
0.429688,-18.1327,-0.234375
0.429688,-18.1327,-0.234375
0.429688,-18.1327,-0.234375
0.429688,-18.1327,-0.234375
0.417969,-17.6604,-0.195312
0.417969,-17.6604,-0.195312
0.417969,-17.6604,-0.195312
0.417969,-17.6604,-0.195312
0.417969,-17.6604,-0.195312
0.417969,-17.6604,-0.195312
0.402344,-17.9157,-0.195312
0.402344,-17.9157,-0.195312
0.402344,-17.9157,-0.195312
0.402344,-17.9157,-0.195312
0.402344,-17.9157,-0.195312
0.402344,-17.9157,-0.195312
0.390625,-18.2965,-0.195312
0.390625,-18.2965,-0.195312
0.390625,-18.2965,-0.195312
0.390625,-18.2965,-0.195312
0.390625,-18.2965,-0.195312
0.390625,-18.2965,-0.195312
0.378906,-18.5527,-0.195312
0.378906,-18.5527,-0.195312
0.378906,-18.5527,-0.195312
0.378906,-18.5527,-0.195312
0.378906,-18.5527,-0.195312
0.378906,-18.5527,-0.195312
0.378906,-18.5527,-0.195312
0.367188,-18.9922,-0.195312
0.367188,-18.9922,-0.195312
0.367188,-18.9922,-0.195312
0.367188,-18.9922,-0.195312
0.367188,-18.9922,-0.195312
0.367188,-18.9922,-0.195312
0.355469,-21.8113,-0.15625
0.355469,-21.8113,-0.15625
0.355469,-21.8113,-0.15625
0.355469,-21.8113,-0.15625
0.355469,-21.8113,-0.15625
0.355469,-21.8113,-0.15625
0.347656,-22.8169,-0.15625
0.347656,-22.8169,-0.15625
0.347656,-22.8169,-0.15625
0.347656,-22.8169,-0.15625
0.347656,-22.8169,-0.15625
0.347656,-22.8169,-0.15625
0.359375,-22.3434,-0.117188
0.359375,-22.3434,-0.117188
0.359375,-22.3434,-0.117188
0.359375,-22.3434,-0.117188
0.359375,-22.3434,-0.117188
0.359375,-22.3434,-0.117188
0.359375,-22.3434,-0.117188
0.351562,-22.1961,-0.078125
0.351562,-22.1961,-0.078125
0.351562,-22.1961,-0.078125
0.351562,-22.1961,-0.078125
0.351562,-22.1961,-0.078125
0.351562,-22.1961,-0.078125
0.355469,-21.7963,-0.0390625
0.355469,-21.7963,-0.0390625
0.355469,-21.7963,-0.0390625
0.355469,-21.7963,-0.0390625
0.355469,-21.7963,-0.0390625
0.355469,-21.7963,-0.0390625
0.355469,-21.3525,0.0
0.355469,-21.3525,0.0
0.355469,-21.3525,0.0
0.355469,-21.3525,0.0
0.355469,-21.3525,0.0
0.355469,-21.3525,0.0
0.359375,-20.8596,0.0
0.359375,-20.8596,0.0
0.359375,-20.8596,0.0
0.359375,-20.8596,0.0
0.359375,-20.8596,0.0
0.359375,-20.8596,0.0
0.359375,-20.8596,0.0
0.363281,-20.3589,0.0
0.363281,-20.3589,0.0
0.363281,-20.3589,0.0
0.363281,-20.3589,0.0
0.363281,-20.3589,0.0
0.363281,-20.3589,0.0
0.363281,-19.8432,0.0
0.363281,-19.8432,0.0
0.363281,-19.8432,0.0
0.363281,-19.8432,0.0
0.363281,-19.8432,0.0
0.363281,-19.8432,0.0
0.367188,-19.2828,0.0
0.367188,-19.2828,0.0
0.367188,-19.2828,0.0
0.367188,-19.2828,0.0
0.367188,-19.2828,0.0
0.367188,-19.2828,0.0
0.371094,-18.704,0.0
0.371094,-18.704,0.0
0.371094,-18.704,0.0
0.371094,-18.704,0.0
0.371094,-18.704,0.0
0.371094,-18.704,0.0
0.371094,-18.704,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.371094,-18.1106,0.0
0.425781,-13.877,0.234375
0.425781,-13.877,0.234375
0.359375,-19.1791,0.351562
0.359375,-19.1791,0.351562
0.34375,-18.9293,0.351562
0.34375,-18.9293,0.351562
0.34375,-18.9293,0.351562
0.34375,-18.9293,0.351562
0.335938,-19.4477,0.390625
0.335938,-19.4477,0.390625
0.335938,-19.4477,0.390625
0.335938,-19.4477,0.390625
0.335938,-19.4477,0.390625
0.335938,-19.4477,0.390625
0.335938,-19.4477,0.390625
0.328125,-20.0999,0.390625
0.328125,-20.0999,0.390625
0.328125,-20.0999,0.390625
0.328125,-20.0999,0.390625
0.328125,-20.0999,0.390625
0.328125,-20.0999,0.390625
0.347656,-20.221,0.390625
0.347656,-20.221,0.390625
0.347656,-20.221,0.390625
0.347656,-20.221,0.390625
0.363281,-21.9677,0.390625
0.363281,-21.9677,0.390625
0.363281,-21.9677,0.390625
0.363281,-21.9677,0.390625
0.34375,-21.2193,0.390625
0.34375,-21.2193,0.390625
0.34375,-21.2193,0.390625
0.34375,-21.2193,0.390625
0.34375,-21.2193,0.390625
0.34375,-21.2193,0.390625
0.332031,-22.6254,0.390625
0.332031,-22.6254,0.390625
0.332031,-22.6254,0.390625
0.332031,-22.6254,0.390625
0.332031,-22.6254,0.390625
0.332031,-22.6254,0.390625
0.367188,-22.2697,0.351562
0.367188,-22.2697,0.351562
0.367188,-22.2697,0.351562
0.367188,-22.2697,0.351562
0.367188,-22.2697,0.351562
0.367188,-22.2697,0.351562
0.367188,-22.2697,0.351562
0.398438,-20.9476,0.351562
0.398438,-20.9476,0.351562
0.398438,-20.9476,0.351562
0.398438,-20.9476,0.351562
0.421875,-18.8425,0.351562
0.421875,-18.8425,0.351562
0.421875,-18.8425,0.351562
0.421875,-18.8425,0.351562
0.421875,-18.8425,0.351562
0.421875,-18.8425,0.351562
0.429688,-17.1657,0.390625
0.429688,-17.1657,0.390625
0.429688,-17.1657,0.390625
0.429688,-17.1657,0.390625
0.429688,-17.1657,0.390625
0.429688,-17.1657,0.390625
0.398438,-18.4347,0.390625
0.398438,-18.4347,0.390625
0.398438,-18.4347,0.390625
0.398438,-18.4347,0.390625
0.398438,-18.4347,0.390625
0.398438,-18.4347,0.390625
0.371094,-19.3736,0.390625
0.371094,-19.3736,0.390625
0.371094,-19.3736,0.390625
0.371094,-19.3736,0.390625
0.371094,-19.3736,0.390625
0.371094,-19.3736,0.390625
0.371094,-19.3736,0.390625
0.40625,-18.3075,0.390625
0.40625,-18.3075,0.390625
0.40625,-18.3075,0.390625
0.40625,-18.3075,0.390625
0.40625,-18.3075,0.390625
0.40625,-18.3075,0.390625
0.429688,-18.994,0.390625
0.429688,-18.994,0.390625
0.429688,-18.994,0.390625
0.429688,-18.994,0.390625
0.429688,-18.994,0.390625
0.429688,-18.994,0.390625
0.449219,-20.4224,0.351562
0.449219,-20.4224,0.351562
0.449219,-20.4224,0.351562
0.449219,-20.4224,0.351562
0.449219,-20.4224,0.351562
0.449219,-20.4224,0.351562
0.464844,-21.3751,0.351562
0.464844,-21.3751,0.351562
0.464844,-21.3751,0.351562
0.464844,-21.3751,0.351562
0.464844,-21.3751,0.351562
0.464844,-21.3751,0.351562
0.464844,-21.3751,0.351562
0.484375,-20.7231,0.390625
0.484375,-20.7231,0.390625
0.484375,-20.7231,0.390625
0.484375,-20.7231,0.390625
0.484375,-20.7231,0.390625
0.484375,-20.7231,0.390625
0.476562,-19.0828,0.3125
0.476562,-19.0828,0.3125
0.476562,-19.0828,0.3125
0.476562,-19.0828,0.3125
0.476562,-19.0828,0.3125
0.476562,-19.0828,0.3125
0.488281,-19.1828,0.3125
0.488281,-19.1828,0.3125
0.488281,-19.1828,0.3125
0.488281,-19.1828,0.3125
0.488281,-19.1828,0.3125
0.488281,-19.1828,0.3125
0.488281,-19.1828,0.3125
0.488281,-23.0523,0.0
0.488281,-23.0523,0.0
0.488281,-23.0523,0.0
0.488281,-23.0523,0.0
0.488281,-23.0523,0.0
0.488281,-23.0523,0.0
0.492188,-22.2395,-0.0390625
0.492188,-22.2395,-0.0390625
0.492188,-22.2395,-0.0390625
0.492188,-22.2395,-0.0390625
0.492188,-22.2395,-0.0390625
0.492188,-22.2395,-0.0390625
0.496094,-22.0243,-0.078125
0.496094,-22.0243,-0.078125
0.496094,-22.0243,-0.078125
0.496094,-22.0243,-0.078125
0.496094,-22.0243,-0.078125
0.496094,-22.0243,-0.078125
0.484375,-21.8961,0.0
0.484375,-21.8961,0.0
0.484375,-21.8961,0.0
0.484375,-21.8961,0.0
0.484375,-21.8961,0.0
0.484375,-21.8961,0.0
0.484375,-21.8961,0.0
0.46875,-22.5345,0.0
0.46875,-22.5345,0.0
0.46875,-22.5345,0.0
0.46875,-22.5345,0.0
0.46875,-22.5345,0.0
0.46875,-22.5345,0.0
0.472656,-22.1168,-0.0390625
0.472656,-22.1168,-0.0390625
0.472656,-22.1168,-0.0390625
0.472656,-22.1168,-0.0390625
0.472656,-22.1168,-0.0390625
0.472656,-22.1168,-0.0390625
0.476562,-21.8999,-0.117188
0.476562,-21.8999,-0.117188
0.476562,-21.8999,-0.117188
0.476562,-21.8999,-0.117188
0.476562,-21.8999,-0.117188
0.476562,-21.8999,-0.117188
0.476562,-22.1564,-0.078125
0.476562,-22.1564,-0.078125
0.476562,-22.1564,-0.078125
0.476562,-22.1564,-0.078125
0.476562,-22.1564,-0.078125
0.476562,-22.1564,-0.078125
0.476562,-22.1564,-0.078125
0.480469,-22.2678,-0.15625
0.480469,-22.2678,-0.15625
0.480469,-22.2678,-0.15625
0.480469,-22.2678,-0.15625
0.480469,-22.2678,-0.15625
0.480469,-22.2678,-0.15625
0.488281,-22.0903,-0.15625
0.488281,-22.0903,-0.15625
0.488281,-22.0903,-0.15625
0.488281,-22.0903,-0.15625
0.488281,-22.0903,-0.15625
0.488281,-22.0903,-0.15625
0.492188,-20.344,-0.195312
0.492188,-20.344,-0.195312
0.492188,-20.344,-0.195312
0.492188,-20.344,-0.195312
0.492188,-20.344,-0.195312
0.492188,-20.344,-0.195312
0.476562,-20.0422,-0.15625
0.476562,-20.0422,-0.15625
0.476562,-20.0422,-0.15625
0.476562,-20.0422,-0.15625
0.476562,-20.0422,-0.15625
0.476562,-20.0422,-0.15625
0.476562,-20.0422,-0.15625
0.484375,-19.4867,-0.195312
0.484375,-19.4867,-0.195312
0.484375,-19.4867,-0.195312
0.484375,-19.4867,-0.195312
0.484375,-19.4867,-0.195312
0.484375,-19.4867,-0.195312
0.472656,-19.7781,-0.078125
0.472656,-19.7781,-0.078125
0.472656,-19.7781,-0.078125
