Distance,Angle,Velocity,Label
0.425781,-22.368,-0.15625,0
0.4375,-22.5648,0.0,0
0.351562,-20.6464,0.390625,0
0.492188,-20.9625,-0.15625,0
0.367188,-20.4765,-0.195312,0
0.402344,-174.34,0.0390625,0
0.386719,-21.8132,0.429688,0
0.363281,-19.1809,0.0,0
0.359375,-16.3658,0.0,0
0.410156,-177.376,0.0,0
0.398438,-177.516,0.0,0
0.414062,-26.1274,0.0390625,0
0.390625,-24.0863,0.0,0
0.328125,-21.392,-0.195312,0
0.46875,-18.5305,-0.234375,0
0.421875,-176.166,0.0,0
0.417969,-177.238,0.0390625,0
0.484375,-18.3702,-0.273438,0
0.453125,-25.6667,0.0,0
0.355469,-22.3869,-0.0390625,0
0.375,-21.1349,0.0,0
0.429688,-13.7347,0.273438,0
0.25,-19.0643,0.507812,0
0.390625,-29.2197,0.0,0
0.253906,-28.3319,0.390625,0
0.371094,-27.8523,-0.0390625,0
0.46875,-17.8716,-0.15625,0
0.429688,-20.7623,-0.117188,0
0.460938,-19.2476,0.195312,0
0.398438,67.7416,0.15625,0
0.367188,-23.5091,0.0,0
0.203125,-10.928,0.703125,0
0.460938,-20.7511,-0.234375,0
0.472656,-22.5781,-0.078125,0
0.410156,-26.9228,0.0,0
0.371094,-20.1036,-0.15625,0
0.339844,-19.6815,-0.195312,0
0.246094,-23.9006,0.546875,0
0.496094,-17.9929,0.234375,0
0.238281,-20.8278,0.234375,0
0.410156,-22.1696,-0.078125,0
0.378906,-15.4984,0.0,0
0.335938,-20.8764,0.0,0
0.457031,-20.8035,-0.234375,0
0.464844,-18.9663,0.273438,0
0.453125,-21.4633,-0.234375,0
0.371094,-174.32,0.078125,0
0.488281,-20.3086,0.234375,0
0.402344,-19.8246,-0.234375,0
0.386719,-21.7812,0.390625,0
0.371094,-23.3491,0.0,0
0.457031,-21.1818,-0.195312,0
0.335938,-18.4144,-0.0390625,0
0.402344,-29.2257,0.0,0
0.375,-22.8225,0.0,0
0.417969,-20.8764,0.117188,0
0.378906,-20.005,-0.234375,0
0.449219,-18.2965,-0.273438,0
0.398438,-23.3357,0.0,0
0.46875,-21.4615,-0.15625,0
0.421875,-19.4514,-0.234375,0
0.332031,-22.4456,-0.0390625,0
0.449219,-20.2545,-0.15625,0
0.335938,-20.5568,0.0,0
0.324219,-21.4276,-0.078125,0
0.363281,-19.6778,-0.15625,0
0.398438,-175.191,0.0,0
0.363281,-22.3737,0.0,0
0.378906,-175.177,0.0,0
0.394531,-21.7944,0.351562,0
0.371094,-23.1606,-0.078125,0
0.472656,-17.2792,0.3125,0
0.398438,-28.7539,0.0,0
0.476562,-18.1143,-0.234375,0
0.273438,-22.8719,0.507812,0
0.476562,-21.0281,0.0390625,0
0.414062,-21.3225,-0.0390625,0
0.375,-20.9532,-0.15625,0
0.453125,-19.5479,-0.195312,0
0.5,-20.2471,0.117188,0
0.5,-20.9139,-0.234375,0
0.457031,-20.8914,-0.234375,0
0.296875,-179.264,0.234375,0
0.375,-20.5418,0.0,0
0.449219,-19.78,-0.15625,0
0.304688,-21.3281,0.390625,0
0.351562,-21.4652,-0.078125,0
0.359375,-21.9168,-0.15625,0
0.402344,-175.53,0.078125,0
0.386719,-18.1271,-0.3125,0
0.359375,-22.0903,-0.234375,0
0.414062,-25.6066,-0.0390625,0
0.371094,-16.8621,-0.234375,0
0.367188,-20.2266,-0.234375,0
0.410156,-18.0904,0.234375,0
0.457031,-19.9064,-0.0390625,0
0.398438,-19.6388,-0.15625,0
0.414062,-177.473,0.0,0
0.386719,-26.7073,0.0,0
0.457031,-175.561,-0.0390625,0
0.492188,-176.208,-0.078125,0
0.484375,-20.4877,0.351562,0
0.371094,-18.9293,-0.234375,0
0.371094,-19.0773,-0.273438,0
