Distance,Angle,Velocity,Label
0.390625,-7.54571,0.859375,1
0.488281,-21.2549,0.0390625,0
0.378906,-20.7661,-0.117188,0
0.496094,-20.9532,0.0,0
0.398438,-19.0162,-0.234375,0
0.339844,161.794,0.546875,1
0.5,-20.897,0.078125,0
0.371094,-5.32142,0.390625,1
0.460938,-6.45523,0.195312,1
0.386719,-20.912,0.3125,0
0.402344,-14.5624,0.0,0
0.398438,-31.5159,0.0,0
0.242188,-18.6375,0.546875,0
0.402344,-18.026,-0.234375,0
0.457031,5.67275,0.664062,1
0.4375,-4.40363,0.195312,1
0.414062,-21.4953,-0.195312,0
0.355469,-11.37,0.46875,1
0.378906,-21.5197,0.0,0
0.210938,90.6033,0.351562,1
0.328125,-16.9773,0.0,0
0.40625,-27.9393,0.0,0
0.4375,-21.3769,-0.117188,0
0.324219,-6.24938,0.351562,1
0.257812,-0.486097,1.05469,1
0.417969,-27.7159,0.0,0
0.210938,87.098,0.351562,1
0.40625,-28.2188,0.0,0
0.429688,-19.7354,-0.0390625,0
0.394531,-27.2881,0.0,0
0.363281,-3.13142,0.820312,1
0.472656,5.68505,0.3125,1
0.289062,-23.5339,0.390625,0
0.464844,3.12967,0.429688,1
0.167969,-12.3616,0.46875,1
0.347656,-19.2976,0.390625,0
0.457031,-21.8471,0.234375,0
0.382812,-28.2565,0.0,0
0.464844,-13.6645,0.273438,0
0.347656,-24.1821,-0.234375,0
0.246094,-21.5084,0.3125,0
0.265625,60.0222,0.898438,1
0.421875,-21.4258,-0.195312,0
0.351562,3.98812,0.234375,1
0.21875,-8.15643,0.898438,1
0.367188,-16.8274,0.0,0
0.492188,-22.0677,-0.078125,0
0.230469,72.6329,0.46875,1
0.390625,-22.9839,0.0,0
0.214844,180.336,0.585938,1
0.253906,-7.51749,0.546875,1
0.460938,-16.0581,0.234375,1
0.359375,-21.0468,-0.0390625,0
0.453125,-19.5479,-0.195312,0
0.492188,-21.6118,-0.078125,0
0.207031,1.05442,0.546875,1
0.492188,-16.9425,-0.273438,0
0.382812,-24.5391,0.0,0
0.429688,-29.2277,0.0,0
0.34375,-22.2659,-0.0390625,0
0.398438,-4.58078,0.234375,1
0.445312,-19.6853,0.195312,0
0.328125,-7.88273,0.976562,1
0.453125,-23.0941,0.117188,0
0.34375,-22.6027,-0.078125,0
0.449219,-21.2662,-0.15625,0
0.257812,99.6449,0.46875,1
0.328125,-19.1643,-0.195312,0
0.40625,-28.2188,0.0,0
0.230469,162.869,0.390625,1
0.367188,-26.4726,0.0,0
0.246094,67.5147,0.742188,1
0.40625,-20.9888,-0.0390625,0
0.265625,58.7135,0.585938,1
0.472656,-19.9138,0.390625,0
0.21875,178.438,0.898438,1
0.492188,2.97033,0.195312,1
0.375,-20.5176,0.0,0
0.308594,-18.9793,0.546875,0
0.320312,-22.7751,0.390625,0
0.453125,9.28683,0.117188,1
0.207031,180.414,1.09375,1
0.464844,-20.8297,0.117188,0
0.335938,-22.5175,0.46875,0
0.246094,80.8106,0.898438,1
0.328125,-21.7944,0.351562,0
0.226562,182.825,0.625,1
0.464844,3.12967,0.429688,1
0.476562,-20.4728,0.078125,0
0.355469,-21.0187,-0.195312,0
0.460938,-19.9529,-0.078125,0
0.214844,162.007,0.585938,1
0.269531,185.039,0.664062,1
0.242188,78.7887,1.60156,1
0.195312,-5.6991,0.976562,1
0.46875,-20.2695,-0.273438,0
0.222656,62.1932,0.585938,1
0.445312,-21.898,-0.15625,0
0.359375,-26.5273,0.0,0
0.214844,-6.40244,0.3125,1
0.210938,157.426,0.859375,1
0.40625,-19.2365,0.0,0
0.207031,79.3586,0.664062,1
0.210938,177.814,0.664062,1
